	title	lat	lng
2169	Westminster	33.744837	-117.963089
2170	Pico Rivera	34.003037	-118.087994
2171	Yakima	46.585181	-120.559438
2172	Costa Mesa	33.644587	-117.919079
2173	South Pasadena	34.120622	-118.150181
2174	Montebello	34.017636	-118.105954
2175	Cypress	33.802919	-118.012175
2176	Pico Rivera	33.984677	-118.099904
2177	Huntington Beach	33.679876	-117.954264
2178	Fountain Valley	33.700405	-117.971664
2179	Monterey Park	34.039627	-118.142858
2180	Westminster	33.760132	-118.010427
2181	La Crescenta	34.221901	-118.235746
2182	Cerritos	33.858521	-118.064787
2183	Norwalk	33.923685	-118.100154
2184	Highland Park	34.109959	-118.191661
2185	Porterville	36.081654	-119.03785
2186	Los Angeles	34.061226	-118.174568
2187	Cypress	33.817743	-118.059546
2188	Los Angeles	34.021324	-118.160996
2189	Downey	33.953506	-118.131076
2190	Huntington Beach	33.68065	-118.004715
2191	Huntington Beach	33.715137	-118.024435
2192	Glendale	34.159638	-118.238435
2193	Huntington Beach	33.658275	-118.00119
2194	Bellflower	33.889185	-118.115648
2195	Glendale	34.164344	-118.256965
2196	Los Angeles	34.041915	-118.205821
2197	Long Beach	33.822183	-118.107031
2198	Glendale	34.133255	-118.257745
2199	Paramount	33.902988	-118.150716
2200	Lakewood	33.847181	-118.126465
2201	Bell	33.973568	-118.187679
2202	Sunland	34.259655	-118.322528
2203	South Gate	33.941025	-118.181255
2204	Paramount	33.886509	-118.159934
2205	Burbank	34.173426	-118.301034
2206	Burbank	34.165191	-118.306158
2207	Los Angeles	34.088989	-118.276771
2208	Huntington Park	33.974172	-118.223472
2209	Long Beach	33.791534	-118.139434
2210	Lynwood	33.933843	-118.212441
2211	Los Angeles	34.104337	-118.309233
2212	Long Beach	33.841999	-118.184863
2213	Los Angeles	34.058457	-118.291712
2214	Sun Valley	34.215373	-118.370033
2215	Los Angeles	34.068963	-118.301965
2216	Long Beach	33.820986	-118.185154
2217	Los Angeles	34.032954	-118.291058
2218	Burbank	34.165494	-118.353297
2219	Santa Clarita	34.392635	-118.46657
2220	Long Beach	33.804463	-118.196263
2221	Toluca Lake	34.152337	-118.361154
2222	Sylmar	34.309092	-118.433745
2223	Sun Valley	34.221995	-118.396665
2224	Compton	33.902692	-118.252843
2225	Studio City	34.140218	-118.369361
2226	San Fernando	34.28589	-118.437856
2227	North Hollywood	34.192137	-118.396333
2228	Arleta	34.243819	-118.422999
2229	Visalia	36.329863	-119.295921
2230	Los Angeles	33.988985	-118.312707
2231	Los Angeles	34.012849	-118.337933
2232	Visalia	36.316151	-119.313753
2233	Carson	33.857899	-118.264899
2234	Van Nuys	34.186737	-118.423159
2235	Dinuba	36.545898	-119.402047
2236	Santa Clarita	34.429218	-118.535304
2237	Los Angeles	33.931102	-118.30713
2238	Bakersfield	35.391897	-118.960426
2239	Carson	33.831086	-118.263864
2240	Visalia	36.312541	-119.330141
2241	Gardena	33.891091	-118.301219
2242	North Hills	34.242868	-118.467228
2243	Inglewood	33.945917	-118.33124
2244	Visalia	36.340261	-119.347824
2245	Los Angeles	34.046441	-118.385967
2246	Gardena	33.872737	-118.306839
2247	Gardena	33.909973	-118.326337
2248	Inglewood	33.974884	-118.35819
2249	Van Nuys	34.193663	-118.464576
2250	Reedley	36.601258	-119.460737
2251	Granada Hills	34.256042	-118.501627
2252	Tulare	36.227063	-119.335522
2253	Torrance	33.880054	-118.334393
2254	Culver City	33.985118	-118.395085
2255	Granada Hills	34.264363	-118.527199
2256	Los Angeles	34.013606	-118.416268
2257	Redondo Beach	33.894605	-118.361283
2258	Torrance	33.82197	-118.327159
2259	San Pedro	33.735281	-118.292464
2260	Northridge	34.242953	-118.535933
2261	Rancho Palos Verdes	33.753505	-118.309138
2262	Torrance	33.838215	-118.353751
2263	Torrance	33.792379	-118.332802
2264	Los Angeles	34.049862	-118.460154
2265	Reseda	34.208869	-118.535833
2266	Bakersfield	35.317811	-119.025701
2267	Torrance	33.803627	-118.348181
2268	Manhattan Beach	33.885402	-118.396348
2269	Santa Monica	34.023193	-118.46188
2270	Tarzana	34.180054	-118.535833
2271	Chatsworth	34.257337	-118.578321
2272	Bakersfield	35.354362	-119.063195
2273	Redondo Beach	33.818633	-118.384706
2274	Winnetka	34.208208	-118.571016
2275	Rolling Hills	33.775322	-118.375477
2276	Lebec	34.983558	-118.944545
2277	Bakersfield	35.317616	-119.088281
2278	Canoga Park	34.208761	-118.605633
2279	Woodland Hills	34.169137	-118.605633
2280	Clovis	36.837537	-119.698801
2281	Clovis	36.80894	-119.701498
2282	Selma	36.576375	-119.631355
2283	West Hills	34.186784	-118.642791
2284	Simi Valley	34.271837	-118.691936
2285	Fresno	36.834787	-119.753128
2286	Fresno	36.73559	-119.720492
2287	Fresno	36.778001	-119.753955
2288	Fresno	36.821434	-119.771833
2289	Simi Valley	34.279099	-118.742899
2290	Fresno	36.806931	-119.775893
2291	Fresno	36.847732	-119.791397
2292	Simi Valley	34.271563	-118.765313
2293	Fresno	36.779277	-119.808514
2294	Fresno	36.822536	-119.824727
2295	Hanford	36.330608	-119.65493
2296	Moorpark	34.286048	-118.814496
2297	Bend	44.061273	-121.302036
2298	Agoura	34.154505	-118.758315
2299	Fresno	36.807923	-119.84869
2300	Bend	44.031634	-121.309366
2301	Fresno	36.793019	-119.871989
2302	Fillmore	34.39616	-118.91567
2303	Thousand Oaks	34.211029	-118.846799
2304	Sonora	37.975408	-120.367995
2305	Newbury Park	34.182572	-118.928375
2306	Madera	36.97379	-120.08086
2307	Santa Paula	34.350956	-119.069831
2308	Camarillo	34.225115	-119.038972
2309	Placerville	38.730601	-120.787816
2310	Oxnard	34.219284	-119.160265
2311	Ventura	34.261505	-119.211719
2312	Oxnard	34.168086	-119.177388
2313	Oxnard	34.197508	-119.194984
2314	Ventura	34.272114	-119.257705
2315	Jackson	38.362405	-120.802641
2316	Merced	37.322195	-120.484906
2317	Grass Valley	39.199291	-121.062009
2318	Cameron Park	38.658063	-120.969825
2319	Atwater	37.360488	-120.610293
2320	Klamath Falls	42.212512	-121.756549
2321	North Bend	47.488175	-121.791866
2322	El Dorado Hills	38.649528	-121.068547
2323	Oakdale	37.776039	-120.836996
2324	Folsom	38.669576	-121.155074
2325	Rocklin	38.800637	-121.203402
2326	Roseville	38.740541	-121.226366
2327	Fair Oaks	38.663968	-121.226073
2328	Turlock	37.50771	-120.875008
2329	Roseville	38.785149	-121.266053
2330	Monroe	47.862832	-121.978626
2331	Lincoln	38.871427	-121.296532
2332	Riverbank	37.732404	-120.963299
2333	Modesto	37.668347	-120.95765
2334	Citrus Heights	38.677414	-121.271354
2335	Issaquah	47.54599	-122.06115
2336	Citrus Heights	38.714846	-121.290375
2337	Rancho Cordova	38.620648	-121.267272
2338	Roseville	38.752131	-121.308622
2339	Modesto	37.608165	-120.967569
2340	Citrus Heights	38.678377	-121.295937
2341	Santa Barbara	34.440138	-119.740788
2342	Modesto	37.677563	-120.997953
2343	Kent	47.357026	-122.118371
2344	Harrison Hot Springs	49.303227	-121.781756
2345	Bonney Lake	47.168214	-122.150598
2346	Sacramento	38.683402	-121.335929
2347	Redmond	47.670659	-122.111587
2348	Paradise	39.763659	-121.620171
2349	Sandy	45.403569	-122.285458
2350	Carmichael	38.637869	-121.328828
2351	Rancho Cordova	38.582387	-121.316647
2352	Bellevue	47.622604	-122.132104
2353	Modesto	37.648739	-121.034021
2354	Modesto	37.686574	-121.052515
2355	Antelope	38.713212	-121.366144
2356	Snohomish	47.929178	-122.0993
2357	Bellevue	47.630409	-122.154188
2358	Los Banos	37.056763	-120.857812
2359	Woodinville	47.754263	-122.152189
2360	Kent	47.372448	-122.204496
2361	Renton	47.442779	-122.197044
2362	Sacramento	38.595682	-121.362709
2363	Sumner	47.204143	-122.229372
2364	Kirkland	47.679163	-122.171297
2365	Auburn	47.300164	-122.220652
2366	Auburn	47.323171	-122.220539
2367	Sacramento	38.547926	-121.357669
2368	Renton	47.475815	-122.214663
2369	Galt	38.290117	-121.306528
2370	Ripon	37.739978	-121.135548
2371	Everett	47.878271	-122.180103
2372	Lodi	38.129417	-121.260196
2373	Puyallup	47.191837	-122.273183
2374	Bothell	47.759887	-122.207277
2375	Mercer Island	47.58441	-122.233482
2376	Elk Grove	38.452106	-121.370311
2377	Puyallup	47.099645	-122.293808
2378	Puyallup	47.164061	-122.292873
2379	Bothell	47.790723	-122.216817
2380	Marysville	48.081883	-122.173601
2381	Everett	47.898182	-122.208149
2382	Lodi	38.137353	-121.289224
2383	Mill Creek	47.855784	-122.218763
2384	Everett	47.91059	-122.21339
2385	Elk Grove	38.409522	-121.378142
2386	Everett	47.964039	-122.207571
2387	Everett	47.945236	-122.216359
2388	Arlington	48.150237	-122.184857
2389	Gresham	45.505548	-122.419077
2390	Federal Way	47.313669	-122.304322
2391	Des Moines	47.394682	-122.294989
2392	Sacramento	38.455229	-121.403063
2393	Sacramento	38.557937	-121.437847
2394	Everett	47.903611	-122.242425
2395	Manteca	37.810781	-121.216962
2396	Manteca	37.787321	-121.217104
2397	Stockton	38.021669	-121.292382
2398	Tukwila	47.465771	-122.312818
2399	Seattle	47.585347	-122.303948
2400	Sacramento	38.611035	-121.475874
2401	Puyallup	47.156542	-122.357001
2402	Yuba City	39.141737	-121.629386
2403	Sacramento	38.496026	-121.453407
2404	Stockton	37.972587	-121.300826
2405	Sacramento	38.638728	-121.502502
2406	Federal Way	47.301176	-122.360693
2407	Lynnwood	47.821952	-122.295507
2408	Patterson	37.464847	-121.14335
2409	Portland	45.526212	-122.478664
2410	Stockton	38.004899	-121.318766
2411	Seattle	47.709312	-122.31893
2412	Seattle	47.708817	-122.319881
2413	Elk Grove	38.422063	-121.449305
2414	Chico	39.717621	-121.799558
2415	Stockton	37.990593	-121.321781
2416	Sacramento	38.613399	-121.516702
2417	Vancouver	45.604073	-122.501674
2418	Lathrop	37.826396	-121.28565
2419	Tacoma	47.191659	-122.411847
2420	Seattle	47.763341	-122.347562
2421	Seattle	47.62622	-122.367586
2422	Stockton	38.052046	-121.372401
2423	Sacramento	38.481297	-121.503442
2424	Tacoma	47.146326	-122.434172
2425	Portland	45.49653	-122.537406
2426	Clackamas	45.428073	-122.539049
2427	Chico	39.754907	-121.864301
2428	Portland	45.533865	-122.549411
2429	Sacramento	38.510497	-121.541169
2430	Orchards	45.676776	-122.552003
2431	Tacoma	47.217758	-122.467359
2432	Tacoma	47.254903	-122.463463
2433	Mount Vernon	48.414133	-122.31256
2434	Oregon City	45.331328	-122.586487
2435	Vancouver	45.656005	-122.585251
2436	Gladstone	45.379103	-122.603024
2437	Tacoma	47.166637	-122.518037
2438	Portland	45.497307	-122.619846
2439	Tacoma	47.255399	-122.520149
2440	Portland	45.53615	-122.623239
2441	Milwaukie	45.424117	-122.634036
2442	Tacoma	47.217304	-122.537042
2443	West Linn	45.386542	-122.640601
2444	Vancouver	45.673366	-122.663321
2445	Vancouver	45.721808	-122.666868
2446	Tracy	37.723731	-121.434925
2447	Portland	45.582663	-122.724853
2448	Lake Oswego	45.397181	-122.742993
2449	Santa Maria	34.956662	-120.435866
2450	Tigard	45.436628	-122.758272
2451	Davis	38.544235	-121.741345
2452	Woodland	38.679163	-121.787993
2453	Wilsonville	45.303786	-122.771934
2454	Portland	45.513412	-122.787966
2455	Olympia	47.060781	-122.741186
2456	Silverdale	47.657341	-122.690569
2457	Red Bluff	40.167325	-122.228608
2458	Beaverton	45.517136	-122.840729
2459	Sherwood	45.369178	-122.842201
2460	Aloha	45.474824	-122.868762
2461	Oak Harbor	48.304188	-122.645654
2462	Lacey	46.996271	-122.820501
2463	Dixon	38.457269	-121.841538
2464	Hillsboro	45.549312	-122.903328
2465	Hillsboro	45.498615	-122.912626
2466	Brentwood	37.937857	-121.698583
2467	Lompoc	34.644192	-120.457866
2468	Longview	46.140986	-122.935563
2469	Tumwater	47.016402	-122.901541
2470	Hollister	36.834447	-121.387841
2471	Salem	44.935768	-122.982759
2472	Salem	44.941301	-122.983393
2473	Antioch	37.965481	-121.777501
2474	Salem	44.950337	-122.995543
2475	Centralia	46.697205	-122.957099
2476	Williams	39.158232	-122.140281
2477	Olympia	47.047137	-122.939664
2478	Salem	44.984247	-123.026523
2479	Salem	44.942417	-123.036977
2480	Springfield	44.055579	-123.002371
2481	Surrey	49.114107	-122.680135
2482	Livermore	37.692114	-121.742324
2483	Pittsburg	38.007933	-121.846487
2484	Salem	44.951295	-123.050767
2485	Vacaville	38.365332	-121.962376
2486	Vacaville	38.335537	-121.954213
2487	Travis Air Force Base	38.273413	-121.943089
2488	Medford	42.340863	-122.869966
2489	Pittsburg	38.017456	-121.889073
2490	Vacaville	38.348418	-121.999159
2491	Gilroy	37.001816	-121.559947
2492	Gilroy	36.984954	-121.555858
2493	Gilroy	37.014363	-121.585568
2494	Surrey	49.103488	-122.80113
2495	Morgan Hill	37.112289	-121.642783
2496	Morgan Hill	37.149974	-121.6563
2497	Eugene	44.099508	-123.128265
2498	Pleasanton	37.697073	-121.87484
2499	Concord	37.956087	-121.968952
2500	Fairfield	38.258224	-122.067186
2501	Dublin	37.704665	-121.934538
2502	San Jose	37.355927	-121.819509
2503	San Jose	37.226214	-121.775667
2504	San Jose	37.312036	-121.809893
2505	Concord	37.977173	-122.032925
2506	San Ramon	37.780656	-121.973735
2507	Concord	37.937921	-122.024376
2508	San Jose	37.249752	-121.804271
2509	Corvallis	44.56047	-123.263808
2510	San Jose	37.365665	-121.849732
2511	San Jose	37.40374	-121.881589
2512	San Jose	37.266636	-121.835147
2513	San Jose	37.32945	-121.85926
2514	Milpitas	37.44618	-121.90244
2515	San Jose	37.274276	-121.849334
2516	Salinas	36.698701	-121.650027
2517	Martinez	37.994328	-122.106484
2518	San Jose	37.22047	-121.8616
2519	San Jose	37.250567	-121.875391
2520	Salinas	36.650888	-121.661899
2521	San Jose	37.308638	-121.900526
2522	Fremont	37.549274	-121.987686
2523	Benicia	38.053547	-122.153056
2524	Watsonville	36.916874	-121.784356
2525	Fremont	37.567118	-122.025057
2526	San Jose	37.327096	-121.949619
2527	Castro Valley	37.696597	-122.073626
2528	Santa Clara	37.350144	-121.962868
2529	Hayward	37.644998	-122.062305
2530	San Jose	37.301444	-121.949863
2531	Napa	38.284375	-122.275074
2532	Newark	37.550791	-122.049757
2533	Union City	37.590968	-122.068771
2534	Hayward	37.652255	-122.090093
2535	Vallejo	38.109671	-122.238433
2536	Vallejo	38.152098	-122.254059
2537	Napa	38.319334	-122.310749
2538	Los Gatos	37.239623	-121.960983
2539	Santa Clara	37.338831	-121.995171
2540	Campbell	37.285836	-121.980282
2541	Los Gatos	37.264301	-121.983195
2542	North Vancouver	49.323921	-123.113159
2543	San Leandro	37.723191	-122.153477
2544	San Jose	37.304476	-122.032672
2545	Mountain View	37.376207	-122.062774
2546	Mountain View	37.388087	-122.088974
2547	Alameda	37.768499	-122.233652
2548	Capitola	36.972717	-121.965171
2549	East Palo Alto	37.458089	-122.135687
2550	Grants Pass	42.42241	-123.33611
2551	Port Angeles	48.10828	-123.40376
2552	Palo Alto	37.434033	-122.130439
2553	Los Altos	37.37942	-122.117124
2554	Seaside	36.608182	-121.845877
2555	Emeryville	37.831135	-122.280534
2556	El Cerrito	37.910839	-122.308114
2557	Scotts Valley	37.046403	-122.029619
2558	Menlo Park	37.450268	-122.185496
2559	Sonoma	38.292197	-122.461364
2560	Monterey	36.611742	-121.899604
2561	West Vancouver	49.374246	-123.272913
2562	Redwood City	37.479899	-122.235699
2563	San Carlos	37.495081	-122.246234
2564	Redwood City	37.466259	-122.240846
2565	Foster City	37.54561	-122.27213
2566	Belmont	37.512023	-122.294263
2567	San Mateo	37.564549	-122.324022
2568	Burlingame	37.577598	-122.348293
2569	Santa Rosa	38.466238	-122.653251
2570	Millbrae	37.603572	-122.395319
2571	Santa Rosa	38.427894	-122.668154
2572	Novato	38.109277	-122.581147
2573	San Bruno	37.628109	-122.425716
2574	Petaluma	38.236187	-122.639373
2575	Upper Lake	39.16291	-122.919872
2576	Daly City	37.700933	-122.483792
2577	Santa Rosa	38.457729	-122.731055
2578	Rohnert Park	38.345999	-122.710425
2579	Half Moon Bay	37.468697	-122.434269
2580	Windsor	38.547581	-122.81679
2581	Mayaguez	18.158282	-67.143138
2582	Ukiah	39.151096	-123.200541
2583	Anchorage	61.209656	-149.77492
2584	Anchorage	61.144503	-149.866722
2585	Anchorage	61.192829	-149.876884
2586	Anchorage	61.1458	-149.881595
