	title	lat	lng
575	Webster, MA	42.059756	-71.866871
576	Berlin, NJ	39.807255	-74.92994
577	Crystal, MN	45.051969	-93.369853
578	Kingston (Miron Ln), NY	41.959548	-73.986648
579	Lewisville, TX	33.029855	-96.995348
580	High Point (South Main Street), NC	35.922052	-79.984192
581	Grand Prairie, TX	32.70942	-97.01141
582	Rialto, CA	34.137236	-117.374986
583	Aurora (Northgate Plaza), IL	41.775925	-88.31762
584	Oxnard, CA	34.221864	-119.178748
585	Bossier City, LA	32.526718	-93.721296
586	New Orleans (Crowder Blvd.), LA	30.027453	-89.992537
587	Enid, OK	36.397121	-97.890612
588	Bentonville, AR	36.358316	-94.223492
589	Belton, TX	31.061247	-97.461229
590	Queens (Astoria), NY	40.762825	-73.915459
591	Pompano, FL	26.211998	-80.154373
592	Henrietta, NY	43.088287	-77.642895
593	Albuquerque (Coors Blvd.), NM	35.120587	-106.702546
594	Deer Park, TX	29.678605	-95.124062
595	St. Charles, IL	41.900056	-88.337929
596	Mississauga (Dundas St), ON	43.610107	-79.583751
597	Knoxville (North Broadway), TN	36.026121	-83.929233
598	Belmont (Park St), NC	35.252407	-81.028717
599	West Mesa, AZ	33.420956	-111.851339
600	Hyattsville (East West Highway), MD	38.968627	-76.959692
601	Barrie, ON	44.401509	-79.704505
602	Riverside, CA	33.972206	-117.351548
603	Rocky Mount, NC	35.977981	-77.8092
604	Midwest City, OK	35.46558	-97.42452
605	Somerset, NJ	40.51769	-74.490395
606	Santa Catarina, NL	25.6775062	-100.4024556
607	Fort Worth (Ephriham), TX	32.787347	-97.378444
608	Sandusky, OH	41.41643	-82.672082
609	Dorchester, MA	42.285229	-71.040387
610	Pottsville, PA	40.640748	-76.186799
611	Fresno (N Blackstone Ave), CA	36.785932	-119.791117
612	St. Augustine, FL	29.77839	-81.316504
613	Spartanburg West, SC	34.938613	-81.981174
614	Linden, NJ	40.645087	-74.25316
615	Burlington, WI	42.692682	-88.265142
616	Peru, IL	41.351946	-89.129438
617	Murrieta, CA	33.566867	-117.216264
618	Tampa (Florida Ave), FL	28.024568	-82.461696
619	Webster (El Dorado), TX	29.559997	-95.143131
620	Siloam Springs, AR	36.182121	-94.518973
621	West Palm Beach (Dixie Highway), FL	26.645501	-80.056267
622	Lincoln, NE	40.864453	-96.675452
623	Fairfield, CA	38.274911	-122.038159
624	Yukon, OK	35.497731	-97.760234
625	Sherman, TX	33.657029	-96.606346
626	Missoula, MT	46.8897915	-114.0387364
627	Spartanburg, SC	34.96357	-81.901152
628	Philadelphia (Mayfair), PA	40.029184	-75.058015
629	Martinsburg, WV	39.472439	-77.954885
630	El Paso (Far West), TX	31.852158	-106.556099
631	Monroe, MI	41.945208	-83.384836
632	Plainfield, IN	39.712545	-86.365418
633	Las Vegas (Decatur & Meadows), NV	36.170488	-115.206857
634	Denton, TX	33.230485	-97.140102
635	Edmond, OK	35.652959	-97.51486
636	Birmingham (Inverness), AL	33.419744	-86.697312
637	Fayetteville (West), AR	36.076572	-94.20898
638	Okemos, MI	42.725245	-84.419554
639	Enfield, CT	41.988923	-72.559692
640	Los Angeles (Midtown), CA	34.047112	-118.338055
641	Hobart, IN	41.549438	-87.239122
642	Austin (Westgate Blvd), TX	30.208781	-97.817801
643	Lakewood (Fairfield Commons), CO	39.716896	-105.079597
644	Fishers, IN	39.95943	-86.042933
645	Baton Rouge (Plank Rd), LA	30.495467	-91.158377
646	Bakersfield (California Ave), CA	35.36667	-119.048201
647	Westfield, MA	42.111508	-72.729547
648	Phoenix (Arcadia), AZ	33.478433	-111.99653
649	Coachella, CA	33.682781	-116.182503
650	Richmond (Eastgate Town Center), VA	37.544567	-77.365966
651	Jackson, MS	32.366261	-90.149345
652	Delran, NJ	40.01765	-74.942671
653	Conyers, GA	33.645516	-84.012514
654	Reading (Perkiomen Ave), PA	40.298656	-75.8482
655	Rome, GA	34.272795	-85.22992
656	Vancouver, WA	45.62566	-122.590371
657	Ottawa (Merivale), ON	45.3455089	-75.7339094
658	Jefferson City, MO	38.581387	-92.242598
659	Villa Park, IL	41.8599208	-87.9860765
660	Mableton, GA	33.807411	-84.573265
661	Santa Fe Springs (Whittier), CA	33.940885	-118.044252
662	New Bern, NC	35.106459	-77.084085
663	Miami (Ives Dairy), FL	25.960903	-80.186203
664	Hiram, GA	33.893337	-84.759919
665	Huntsville, AL	34.741257	-86.603076
666	Tacoma (Fern Hill), WA	47.167581	-122.437103
667	Garfield Heights, OH	41.400670	-81.595814
668	Foothill Ranch, CA	33.680342	-117.669057
669	Victor, NY	43.01724	-77.442368
670	Pennsville, NJ	39.61356	-75.504462
671	Dayton, OH	39.769185	-84.123546
672	Greenwood, SC	34.204423	-82.189853
673	Ocala, FL	29.162493	-82.092008
674	Pueblo, CO	38.304068	-104.606453
675	Smyrna, TN	35.985166	-86.494153
676	Tacoma (Eastside), WA	47.19218	-122.42215
677	St. George, UT	37.10772	-113.556522
678	Dallas (Mesquite), TX	32.7928902	-96.6843563
679	Denton (I-35 South), TX	33.183746	-97.109172
680	Catonsville, MD	39.290907	-76.718387
681	Brooklyn (Bensonhurst), NY	40.6046	-73.998
682	Rancho Cordova, CA	38.588646	-121.304434
683	Fairlawn, OH	41.131984	-81.652635
684	Leominster, MA	42.552549	-71.78303
685	Beloit, WI	42.523324	-89.011892
686	Knoxville (Western Avenue), TN	35.979524	-84.017435
687	Las Piedras, PR	18.186654	-65.888443
688	San Bernardino, CA	34.065507	-117.277886
689	Pittston, PA	41.31887	-75.771309
690	Shelby Twp, MI	42.669444	-83.033467
691	Martinsville, VA	36.653074	-79.874322
692	Lakeside, CO	39.776594	-105.060157
693	Traverse City, MI	44.722503	-85.637068
694	Sparks, NV	39.540148	-119.73379
695	Indianapolis (Shadeland), IN	39.890326	-86.04393
696	Laguna Niguel, CA	33.522355	-117.716944
697	Solon, OH	41.385014	-81.441052
698	Marinette, WI	45.080133	-87.66191
699	Omaha (84th & Giles), NE	41.179065	-96.044921
700	San Francisco, CA	37.793783	-122.401001
701	Waterville, ME	44.543827	-69.666636
702	Stamford (Harborview), CT	41.04877	-73.530272
703	Gilbert (Greenfield Lakes), AZ	33.334812	-111.741613
704	Margate, FL	26.272166	-80.197533
705	Windham, ME	43.8340037	-70.4403142
706	New Iberia, LA	29.98653	-91.826511
707	East Granby, CT	41.938462	-72.718029
708	North Charleston (Oak Ridge), SC	32.858115787199	-80.032812899317
709	Cape Girardeau, MO	37.3045135	-89.55206
710	North Kingstown, RI	41.630742	-71.470979
711	Rexville, PR	18.359627	-66.186887
712	Forest Hill, TX	32.660138	-97.249661
713	Grand Rapids (Lake Michigan Drive), MI	42.972512	-85.740103
714	Airmont, NY	41.109924	-74.095673
715	Marlboro, NJ	40.338134	-74.305989
716	Clearwater, FL	27.873951	-82.707403
717	Cedar Hill, TX	32.5968196	-96.9382534
718	San Diego (Euclid Ave), CA	32.72299	-117.083346
719	Hammonton, NJ	39.647509	-74.783719
720	Las Vegas (S. Nellis Blvd.), NV	36.148216	-115.065327
721	Denham Springs, LA	30.476164	-90.956583
722	West Bend, WI	43.425061	-88.201146
723	Richmond, IN	39.82946	-84.850445
724	Las Vegas (E Sahara Ave), NV	36.145344	-115.137695
725	Wichita (S Seneca), KS	37.639003	-97.355531
726	Chula Vista (Broadway Ave), CA	32.606064	-117.083552
727	Cedar Falls, IA	42.511392	-92.436759
728	Chicago (South Pulaski), IL	41.814142	-87.722142
729	Queen Creek, AZ	33.2521	-111.63454
730	Winston, NC	36.056307	-80.259416
731	Manhattan (Tribeca), NY	40.720779	-74.004356
732	Lindsay, ON	44.348484	-78.762198
733	Modesto East, CA	37.664638	-120.953517
734	Hampton, PA	40.599792	-79.94881
735	Bethel Park, PA	40.310156	-80.032574
736	Shawnee, OK	35.348285	-96.935007
737	Franklin (Milwaukee), WI	42.92584	-87.949711
738	Columbus (Sawmill Place Blvd), OH	40.100142	-83.089292
739	Castle Shannon, PA	40.368707	-80.037004
740	Evergreen Park, IL	41.722579	-87.682095
741	Silver Spring, MD	39.040216	-76.99099
742	Bend, OR	44.05925	-121.296788
743	Shelby, NC	35.273294	-81.514335
744	Burlington, WA	48.466059	-122.338702
745	Portland (NE 122nd Ave), OR	45.5346228	-122.5375772
746	Muncie, IN	40.21889	-85.37294
747	Owensboro, KY	37.75142	-87.052136
748	Bountiful, UT	40.883378	-111.884275
749	Streetsboro, OH	41.253373	-81.366115
750	Fairview, NJ	40.822625	-74.01172
751	Falmouth, ME	43.724386	-70.230324
752	Sacramento (Stockton Blvd.), CA	38.528706	-121.444471
753	Seattle (Aurora Ave), WA	47.725485	-122.349216
754	Santo Domingo (Plaza Central), DR	18.462729	-69.938327
755	Huber Heights, OH	39.865118	-84.140232
756	Naperville, IL	41.794814	-88.125946
757	Biddeford, ME	43.480757	-70.481942
758	Broken Arrow, OK	36.069854	-95.797449
759	Griffin, GA	33.247394	-84.285295
760	Hickory, NC	35.763787	-81.331186
761	Penn Hills, PA	40.462993	-79.824289
762	Independence, MO	39.037473	-94.414157
763	Sheboygan, WI	43.751562	-87.747415
764	South Burlington, VT	44.449359	-73.145642
765	Daphne, AL	30.6588549	-87.862202
766	Wappingers Falls, NY	41.596324	-73.909743
767	Manati, PR	18.430958	-66.484242
768	Toms River, NJ	39.976667	-74.137601
769	Malvern, PA	40.040423	-75.546283
770	Las Vegas (N Eastern Ave), NV	36.187873	-115.114015
771	Belton, MO	38.814157	-94.50868
772	Worcester, MA	42.240659	-71.843258
773	Brooklyn (Rockaway Ave.), NY	40.669144	-73.910278
774	Shawnee, KS	39.015875	-94.740374
775	East Hanover, NJ	40.826742	-74.426036
776	Pembroke Pines, FL	26.015443	-80.278428
777	Lee's Summit, MO	38.905568	-94.380707
778	Ft. Meade, MD	39.130369	-76.741373
779	Stoughton, MA	42.096618	-71.094825
780	Hilliard, OH	40.003701	-83.152967
781	Norwich, CT	41.545346	-72.093781
782	Brockton, MA	42.079868	-70.992919
783	Muskegon, MI	43.206179	-86.262982
784	Wilmington (Middlesex Ave), MA	42.567664	-71.159406
785	Pottstown, PA	40.268876	-75.623785
786	Downingtown, PA	40.007582	-75.700699
787	Houma, LA	29.607374	-90.752526
788	Oneida, NY	43.077387	-75.642431
789	Burton, MI	43.01687	-83.631119
790	Stow, OH	41.164828	-81.482459
791	Austin (Slaughter Lane), TX	30.172259	-97.823166
792	Pawtucket (Armistice Blvd), RI	41.879161	-71.363328
793	Ithaca, NY	42.483327	-76.490933
794	Ewing, NJ	40.244063	-74.758791
795	Belleville, NJ	40.792739	-74.145356
796	Biloxi, MS	30.401999	-88.975291
797	Bloomington, MN	44.806716	-93.359358
798	Nashua (NW), NH	42.802658	-71.541505
799	Fairhope, AL	30.520593	-87.885984
800	Canton (Whipple Ave), OH	40.846834	-81.423456
801	Shippensburg, PA	40.058599	-77.505542
802	Green Bay (West), WI	44.523866	-88.102018
803	North Charleston, SC	32.945824	-80.041318
804	East Haven, CT	41.321733	-72.859239
805	Apopka, FL	28.687087	-81.537738
806	McMinnville, OR	45.225681	-123.188152
807	Lake Forest Park, WA	47.754111	-122.278801
808	Vero Beach, FL	27.616566	-80.387651
809	Canton (Canton Center Rd), MI	42.330086	-83.488342
810	Manchester (Huse), NH	42.949663	-71.433535
811	Yonkers, NY	40.933152	-73.872476
812	Brooklyn (Bushwick), NY	40.700342	-73.940744
813	Lansing, MI	42.741034	-84.632800
814	Canal Winchester, OH	39.852733	-82.827837
815	Shrewsbury, MO	38.578908	-90.329642
816	Rockwall, TX	32.915927	-96.461852
817	Carmel, IN	39.959417	-86.118756
818	Bartlett, TN	35.204226	-89.871769
819	Orange, CT	41.259737	-73.010142
820	High Point, NC	35.991753	-79.999182
821	Rockville, MD	39.057308	-77.125223
822	Saginaw, MI	43.43676	-84.006229
823	Manchester West, NH	42.997359	-71.474936
824	Lafayette (Sagamore Pkwy), IN	40.396445	-86.854506
825	Chandler, AZ	33.28559	-111.842892
826	Fond du Lac, WI	43.783708	-88.407161
827	Lexington, KY	38.058451	-84.461621
828	Hermitage, PA	41.233362	-80.454537
829	Bayamon Oeste, PR	18.407976	-66.186518
830	New Rochelle, NY	40.911177	-73.78074
831	North Brunswick, NJ	40.434277	-74.489464
832	Hillsboro, OR	45.512731	-122.972718
833	Mesquite, TX	32.755173	-96.582871
834	Pflugerville, TX	30.450312	-97.657222
835	Bronx (White Plains Rd), NY	40.854211	-73.868036
836	North Adams, MA	42.699105	-73.112552
837	Memphis (Winchester Rd), TN	35.049558	-89.826391
838	Ruston, LA	32.542716	-92.639768
839	Waterford (Highland Rd), MI	42.660346	-83.389048
840	Indianapolis (W 10th St), IN	39.777703	-86.293659
841	Beaverton, OR	45.440849	-122.827973
842	St. Cloud, FL	28.250016	-81.311317
843	Morrisville, PA	40.206879	-74.801491
844	Fresno, CA	36.735836	-119.730901
845	Whitehall, OH	39.956473	-82.875538
846	Warwick (Bald Hill Rd), RI	41.7197596	-71.4857858
847	St. Petersburg, FL	27.820088	-82.728009
848	Rock Hill, SC	34.960153	-81.006228
849	Bonney Lake, WA	47.169556	-122.172041
850	Rochester, MN	44.009762	-92.44413
851	Mooresville, NC	35.592052	-80.853947
852	North Las Vegas (W. Craig Road), NV	36.240788	-115.160286
853	Orlando (Belle Isle), FL	28.481573	-81.330896
854	Canovanas, PR	18.364094	-65.893789
855	Oswego, NY	43.463777	-76.474841
856	Germantown, MD	39.177844	-77.271672
857	Manhattan (East Harlem), NY	40.79504	-73.931943
858	Oklahoma City (SW 59th St.), OK	35.406378	-97.56743
859	Lake Mary, FL	28.755023	-81.332171
860	Guilford, CT	41.288916	-72.672185
861	LaGrange, NY	41.673100	-73.806700
862	Brownsburg, IN	39.837608	-86.382263
863	Ponce, PR	17.99758	-66.638742
864	Upland, CA	34.107684	-117.670562
865	Greenville, TX	33.118641	-96.109963
866	Manhattan (Union Square), NY	40.735281	-73.992649
867	Sacramento (Mack Rd.), CA	38.474432	-121.431266
868	Rohnert Park, CA	38.345358	-122.711488
869	Tupelo, MS	34.28518	-88.714943
870	Pomona, CA	34.034643	-117.761036
871	Lawrenceville-Suwanee, GA	33.985682	-84.024846
872	Essex Junction, VT	44.484333	-73.081367
873	Townsend, MA	42.648754	-71.663525
874	Pittsburg, CA	38.009132	-121.871414
875	Tulsa, OK	36.091158	-95.886647
876	Somerset, MA	41.731701	-71.171581
877	Oklahoma City (Brookwood), OK	35.376254	-97.53011
878	Mississauga (Westdale Mall), ON	43.557557	-79.648053
879	Vallejo, CA	38.122955	-122.255367
880	Conway, SC	33.854629	-79.076822
881	Kamloops, BC	50.668519	-120.353735
882	Enterprise, AL	31.324945	-85.830128
883	Claremore, OK	36.314582	-95.618017
884	North Randall, OH	41.433372	-81.527220
885	South Bend, IN	41.670234	-86.316946
886	Brooklyn (Canarsie), NY	40.647035	-73.913602
887	Murray, UT	40.639909	-111.891342
888	Nashville (Nolensville Rd), TN	36.0642669	-86.7180093
889	San Juan (Ciudadela), PR	18.445385	-66.069139
890	Harlingen, TX	26.201923	-97.684681
891	Jackson (Carriage House Dr), TN	35.668627	-88.83177
892	Augusta, ME	44.350165	-69.796625
893	Wilmington (Monkey Junction), NC	34.106888	-77.901233
894	Aston, PA	39.864819	-75.425732
895	Columbia (Shady Brook St), TN	35.599254	-87.057867
896	Wilmington (South Kerr), NC	34.240124	-77.890493
897	Sterling, IL	41.807421	-89.660106
898	Norton, MA	41.982926	-71.208804
899	Des Moines, IA	41.553265	-93.596734
900	Charleston, SC	32.798117	-80.031803
901	Roanoke (Towers Shopping Center), VA	37.256823	-79.955114
902	Albuquerque (Menaul And Carlisle), NM	35.109325	-106.600414
903	Derry, NH	42.892461	-71.326817
904	Waterford (Boston Post Rd), CT	41.341497	-72.115921
905	Myrtle Beach, SC	33.714324	-78.895662
906	El Paso (East Side), TX	31.745557	-106.327532
907	Omaha (133rd Plaza), NE	41.235896	-96.122566
908	Port Huron, MI	43.036372	-82.453783
909	San Antonio (Marbach), TX	29.41592	-98.649983
910	Manhattan (Midtown West), NY	40.767418	-73.987959
911	Ardmore, OK	34.189618	-97.147288
912	Cranberry Township, PA	40.68365	-80.102171
913	Lakeland (North), FL	28.186071	-81.996645
914	Westbrook, ME	43.648855	-70.354297
915	Waltham, MA	42.38455	-71.199902
916	Kernersville, NC	36.112080	-80.089293
917	Regina, SK	50.446644	-104.540501
918	Kelso, WA	46.139857	-122.900693
919	Michigan City, IN	41.680699	-86.894071
920	Columbus (Indianola Ave.), OH	40.037967	-83.000546
921	Oklahoma City, OK	35.538765	-97.59494
922	Belmont (Daniel Webster Hwy), NH	43.515093	-71.491403
923	Gaithersburg, MD	39.128680	-77.207537
924	Menomonee Falls, WI	43.179663	-88.117917
925	Charlotte (University Blvd), NC	35.312017	-80.714199
926	Albuquerque (Montgomery), NM	35.130163	-106.515077
927	East Greenbush, NY	42.605423	-73.71811
928	Raymond, NH	43.036033	-71.165918
929	Appleton (West), WI	44.261752	-88.452854
930	Dedham, MA	42.244862	-71.173499
931	Waterloo, IA	42.467414	-92.322456
932	Cocoa, FL	28.461785	-80.76433
933	Galesburg, IL	40.976231	-90.383264
934	Anchorage (Northway), AK	61.216762	-149.819859
935	Horseheads, NY	42.161766	-76.878635
936	Corpus Christi, TX	27.707529	-97.366547
937	Royal Palm Beach, FL	26.680694	-80.207256
938	Lakeside, CA	32.856016	-116.926538
939	Alexandria, LA	31.274480	-92.464060
940	Savannah (Eisenhower Dr), GA	32.006862	-81.100893
941	Wichita (N Rock Rd), KS	37.747514	-97.249811
942	Newport News, VA	37.105453	-76.511379
943	Vestal, NY	42.092061	-75.953783
944	Lynchburg, VA	37.364578	-79.178341
945	Fort Myers (Merchants Crossing), FL	26.68273	-81.904592
946	Rogers, AR	36.335807	-94.145608
947	Port St. Lucie (US Hwy 1), FL	27.342992	-80.326395
948	Asheboro, NC	35.70021	-79.784914
949	Prattville, AL	32.466719	-86.451054
950	Hudson, NY	42.254941	-73.765677
951	Savannah, GA	32.053073	-81.144072
952	Havelock, NC	34.870584	-76.902974
953	Ardmore, PA	40.008723	-75.297017
954	Braintree, MA	42.206442	-71.022184
955	Flourtown, PA	40.111860	-75.215454
956	Niles, OH	41.20586	-80.743208
957	Greensboro, NC	36.071312	-79.867188
958	Dalton, GA	34.759099	-84.998751
959	Springfield, MA	42.138925	-72.579339
960	Indianapolis (86th St.), IN	39.913292	-86.20083
961	Norfolk (Little Creek Rd), VA	36.917984	-76.193959
962	Newport, KY	39.085356	-84.478402
963	Cicero, IL	41.848129	-87.744487
964	Hamden, CT	41.370192	-72.92176
965	Bay Shore, NY	40.728868	-73.276709
966	Portsmouth (Victory Blvd), VA	36.794268	-76.328091
967	Jenkintown, PA	40.106135	-75.122747
968	White Plains, NY	41.033341	-73.764281
969	El Paso (Northeast), TX	31.928198	-106.430618
970	Pickerington, OH	39.913615	-82.779682
971	Bayonne, NJ	40.654121	-74.135801
972	Suffolk, VA	36.738926	-76.571912
973	Lincoln (48th Street), NE	40.785293	-96.653854
974	New Port Richey, FL	28.288359	-82.677233
975	Lockport, NY	43.136319	-78.695293
976	Valdosta, GA	30.87539	-83.2933
977	Chicago (Belmont), IL	41.938655	-87.755398
978	Tucson (Tucson Mall), AZ	32.293151	-110.979097
979	Bay City, MI	43.62523	-83.893975
980	Irving, TX	32.822962	-96.970403
981	Dracut, MA	42.670369	-71.302005
982	Overland Park (135th St), KS	38.88379	-94.716496
983	Riverhead, NY	40.920206	-72.707334
984	Cincinnati (Eastgate), OH	39.093105	-84.268365
985	Orlando (Dr. Phillips), FL	28.444183	-81.475606
986	Johnston, RI	41.825744	-71.501643
987	Kankakee, IL	41.134973	-87.873924
988	Lancaster (Columbia), PA	40.031847	-76.475309
989	Elkton, MD	39.601603	-75.832247
990	Cincinnati (Colerain), OH	39.241212	-84.597946
991	Ft. Wayne (Southwest), IN	41.058220	-85.225109
992	Indianapolis (East Washington), IN	39.775158	-85.982811
993	Madera, CA	36.952904	-120.06144
994	Graham, NC	36.06316	-79.399341
995	Fort Worth (Camp Bowie Blvd), TX	32.722522	-97.456236
996	Cincinnati (Finneytown), OH	39.221683	-84.517665
997	Hazel Dell (Vancouver), WA	45.6932	-122.669
998	Dayville, CT	41.782758	-71.984487
999	Troy (Hoosick St), NY	42.742502	-73.649523
1000	Crestwood, MO	38.556854	-90.378626
1001	Northville, MI	42.43214	-83.477879
1002	Miami (West Kendall), FL	25.700188	-80.448056
1003	Kokomo, IN	40.476734	-86.10183
1004	Westminster (West 72nd), CO	39.82742	-105.051401
1005	Hampton Bays, NY	40.866799	-72.548224
1006	Augusta, GA	33.406417	-82.033301
1007	Ridgeland, MS	32.410508	-90.08936
1008	Wichita (New Leaf), KS	37.719987	-97.363841
1009	Toronto (Galleria Mall), ON	43.668081	-79.441949
1010	Brooklyn (Church Ave.), NY	40.650165	-73.957513
1011	Columbus, IN	39.223072	-85.887245
1012	Mesa, AZ	33.40814	-111.773502
1013	Plant City, FL	27.994094	-82.12123
1014	Middletown, OH	39.49553	-84.331312
1015	Mechanicsburg (Gettysburg Pike), PA	40.181823	-76.986689
1016	Cross Lanes, WV	38.412204	-81.804006
1017	Corona, CA	33.87693	-117.597489
1018	Fleming Island, FL	30.103351	-81.708623
1019	Evansville, IN	37.963498	-87.492569
1020	Revere, MA	42.425432	-71.010776
1021	Fayetteville (East), AR	36.084825892867	-94.119626498501
1022	Slidell, LA	30.286424	-89.779647
1023	Poplar Bluff, MO	36.765908	-90.414006
1024	Oro Valley (Rooney Ranch), AZ	32.397871	-110.960752
1025	York (West), PA	39.962128	-76.773392
1026	Albuquerque (4th), NM	35.145929	-106.641893
1027	Philadelphia (Germantown), PA	40.032206	-75.17968
1028	Malvern, ON	43.805694	-79.224442
1029	North Olmsted, OH	41.415469	-81.924016
1030	San Antonio (281 & Evans), TX	29.63518	-98.454759
1031	Chelsea, MA	42.403906	-71.022489
1032	Cathedral City, CA	33.7981202	-116.4603552
1033	Houston (Fondren Southwest), TX	29.657844	-95.508349
1034	Hayward, CA	37.650982	-122.101852
1035	Montgomeryville, PA	40.24574	-75.241029
1036	Hesperia, CA	34.424025	-117.386108
1037	Columbus, GA	32.508159	-84.963059
1038	Decatur, AL	34.55811	-86.998354
1039	Ft. Wayne (Northeast), IN	41.122592	-85.061569
1040	Bloomingdale, IL	41.949979	-88.120591
1041	West Springfield, MA	42.143748	-72.628472
1042	Terre Haute, IN	39.424915	-87.422101
1043	Vacaville, CA	38.366284	-121.971038
1044	Belchertown, MA	42.267531	-72.417594
1045	Chicago (Logan Square), IL	41.931391	-87.697168
1046	Des Plaines, IL	42.045879	-87.939182
1047	Novi, MI	42.523539	-83.516401
1048	Uniontown, PA	39.923904	-79.726729
1049	Jacksonville (Bartram), FL	30.141951	-81.519686
1050	Mobile (Tillman's Corner), AL	30.594267	-88.16627
1051	Columbus (Bethel Rd.), OH	40.065657	-83.073034
1052	Kent (104th Ave), WA	47.385666	-122.200816
1053	South Jordan, UT	40.543971	-111.9884155
1054	El Paso (West Side), TX	31.82376	-106.520218
1055	Morton Grove, IL	42.040807	-87.809338
1056	West Phoenix, AZ	33.477414	-112.219081
1057	Dover, DE	39.175993	-75.52201
1058	Cumberland, MD	39.631473	-78.752502
1059	Waterbury, CT	41.570775	-73.006302
1060	Jacksonville (Beach Blvd.), FL	30.28781	-81.435469
1061	Newington, CT	41.664519	-72.720799
1062	Hinesville, GA	31.843992	-81.601805
1063	Philadelphia (Rising Sun), PA	40.037078	-75.108397
1064	Salisbury, MD	38.348457	-75.600602
1065	Stone Mountain, GA	33.808161	-84.170196
1066	Madison, AL	34.753398	-86.753095
1067	Crawfordsville, IN	40.023168	-86.903279
1068	Toledo (Laskey Rd.), OH	41.707467	-83.605657
1069	Portland (SE Foster Rd), OR	45.4794555	-122.5695238
1070	Killeen, TX	31.114923	-97.721518
1071	East Peoria, IL	40.666571	-89.579766
1072	Loudonville, NY	42.708395	-73.77613
1073	Baltimore (Golden Ring), MD	39.334358	-76.485662
1074	Tulsa (Admiral), OK	36.160766	-95.899195
1075	Mansfield, OH	40.775116	-82.592228
1076	Mary Esther, FL	30.414927	-86.658633
1077	Clifton, NJ	40.888993	-74.150545
1078	Naugatuck, CT	41.468336	-73.023587
1079	Parma, OH	41.379838	-81.743745
1080	Niagara Falls, NY	43.089075	-78.969223
1081	Battle Creek, MI	42.29823	-85.201395
1082	Columbia (Two Notch at Polo), SC	34.102904	-80.909832
1083	Frankfort, KY	38.179159	-84.815927
1084	Clifton Park, NY	42.818286	-73.771952
1085	Winchester, VA	39.166022	-78.164679
1086	Tomball, TX	30.088727	-95.63623
1087	Malden, MA	42.429454	-71.046866
1088	Roanoke (Orange Ave.), VA	37.303757	-79.891550
1089	Loves Park, IL	42.322439	-89.057826
1090	Plaistow, NH	42.836478	-71.094781
1091	Fairfield (Black Rock Tpk), CT	41.161507	-73.230928
1092	Hamilton, NJ	40.207375	-74.694502
1093	Brooklyn (Bed Stuy), NY	40.680644	-73.951714
1094	Haltom City, TX	32.809847	-97.263301
1095	Anaheim (East Lincoln Ave), CA	33.837619	-117.884842
1096	Nashville (Charlotte Pike), TN	36.15016	-86.860532
1097	Lancaster (Millersville Pike), PA	40.026621	-76.328829
1098	Woodstock, GA	34.083258	-84.539096
1099	Burlington, MA	42.482801	-71.183751
1100	Piqua, OH	40.149804	-84.214374
1101	Abingdon, MD	39.465938	-76.313227
1102	Watertown, MA	42.363977	-71.196422
1103	Canton, GA	34.237747	-84.455843
1104	Las Cruces (Telshor), NM	32.33377	-106.759073
1105	Amesbury, MA	42.842265	-70.947948
1106	Holt, MI	42.651832	-84.526716
1107	Columbus (West Broad St.), OH	39.956908	-83.097152
1108	Orange, CA	33.799777	-117.838628
1109	Montgomery (Eastdale Circle), AL	32.386618	-86.209258
1110	El Paso (Far Far East), TX	31.786353	-106.267677
1111	West Monroe, LA	32.502791	-92.160075
1112	Pensacola North, FL	30.545254	-87.356733
1113	Birmingham (Crestline), AL	33.521546	-86.727328
1114	Carson, CA	33.798721	-118.274923
1115	Trumbull, CT	41.231653	-73.197806
1116	Coconut Creek (Hillsboro Blvd), FL	26.317795	-80.186162
1117	Alvin, TX	29.406942	-95.233538
1118	Latrobe, PA	40.287382	-79.385727
1119	Los Angeles (DTLA), CA	34.048708	-118.250384
1120	Bangor, ME	44.82249	-68.778475
1121	Columbia Heights, MN	45.060104	-93.249185
1122	Sulphur, LA	30.221192	-93.376785
1123	Detroit (Gateway), MI	42.446647	-83.118466
1124	Columbus (S High Street), OH	39.890798	-82.999191
1125	Riverdale, GA	33.56228	-84.417573
1126	Falls Church, VA	38.874464	-77.154632
1127	Westmont, NJ	39.912417	-75.053888
1128	York (East), PA	39.956476	-76.67174
1129	San Antonio (MacArthur Park), TX	29.564233	-98.385582
1130	Henderson, NV	36.063617	-115.051428
1131	Livonia (7 Mile), MI	42.427056	-83.336586
1132	Carolina (Escorial), PR	18.394289	-66.006993
1133	Pittsfield, MA	42.466899	-73.204101
1134	Reading (N 5th St), PA	40.380622	-75.929638
1135	Anderson, IN	40.070949	-85.652707
1136	Levittown, NY	40.725358	-73.523742
1137	Houston (Copperfield), TX	29.902947	-95.63582
1138	Rothschild, WI	44.865516	-89.634157
1139	Elizabeth City, NC	36.2889	-76.251099
1140	Cranston, RI	41.789511	-71.500734
1141	Lincolnwood, IL	42.005035	-87.714301
1142	Tustin, CA	33.697899	-117.829575
1143	Waukegan, IL	42.392586	-87.856246
1144	Decatur (Wesley Chapel), GA	33.715684	-84.211687
1145	Concord (Concord Commons Place), NC	35.391034	-80.623067
1146	Lancaster (Granite Run), PA	40.074168	-76.328684
1147	Florence, SC	34.1876	-79.833114
1148	Pensacola (Bellview), FL	30.46022	-87.298832
